192.168.100.27 - - [18/Dec/2025:17:19:48 -0600] "GET /api/ HTTP/1.1" 200 10112 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:20:06 -0600] "GET /api/scope/analyze HTTP/1.1" 301 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:20:06 -0600] "GET /api/scope/analyze/ HTTP/1.1" 405 10713 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:20:22 -0600] "GET /api/scope/analyze/ HTTP/1.1" 405 10713 "http://192.168.100.100/api/scope/analyze/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:20:49 -0600] "GET /api/scope/latest/ HTTP/1.1" 200 10417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:31 -0600] "GET / HTTP/1.1" 200 70954 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /src/main.jsx HTTP/1.1" 304 0 "http://192.168.100.100/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /@react-refresh HTTP/1.1" 304 0 "http://192.168.100.100/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /@vite/client HTTP/1.1" 200 178928 "http://192.168.100.100/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /src/main.jsx HTTP/1.1" 200 1928 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=c7a2eb92 HTTP/1.1" 200 12151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /node_modules/.vite/deps/react.js?v=c7a2eb92 HTTP/1.1" 200 1024 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /node_modules/.vite/deps/chunk-YX2XZWS3.js?v=c7a2eb92 HTTP/1.1" 200 45340 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /node_modules/.vite/deps/chunk-G3PMV62Z.js?v=c7a2eb92 HTTP/1.1" 200 7968 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:32 -0600] "GET /@react-refresh HTTP/1.1" 200 111894 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:33 -0600] "GET /node_modules/vite/dist/client/env.mjs HTTP/1.1" 304 0 "http://192.168.100.100/@vite/client" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:33 -0600] "GET /node_modules/.vite/deps/react-dom_client.js?v=c7a2eb92 HTTP/1.1" 200 1004959 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:33 -0600] "GET /node_modules/.vite/deps/chunk-I3XRBTSS.js?v=c7a2eb92 HTTP/1.1" 200 16198 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:33 -0600] "GET /src/App.jsx HTTP/1.1" 200 13015 "http://192.168.100.100/src/main.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:33 -0600] "GET /@vite/client HTTP/1.1" 200 178928 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:34 -0600] "GET /src/index.css HTTP/1.1" 200 42095 "http://192.168.100.100/src/main.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/components/Dashboard/Dashboard.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/App.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/components/Layout/Sidebar.jsx HTTP/1.1" 200 11787 "http://192.168.100.100/src/App.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/components/Stakeholders/StakeholderDashboard.jsx HTTP/1.1" 200 141307 "http://192.168.100.100/src/App.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/components/Context/ContextDashboard.jsx HTTP/1.1" 200 153626 "http://192.168.100.100/src/App.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/services/stakeholderService.js HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Stakeholders/StakeholderDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:35 -0600] "GET /src/components/Scope/ScopeDashboard.jsx HTTP/1.1" 200 164835 "http://192.168.100.100/src/App.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Stakeholders/PowerInterestMatrix.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Stakeholders/StakeholderDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Stakeholders/CriticalStakeholders.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Stakeholders/StakeholderDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Stakeholders/InfluenceMetrics.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Stakeholders/StakeholderDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Stakeholders/ChangeTimeline.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Stakeholders/StakeholderDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/services/contextService.js HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Context/FODAAnalysis.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /node_modules/vite/dist/client/env.mjs HTTP/1.1" 200 3478 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/App.jsx HTTP/1.1" 200 13015 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/index.css HTTP/1.1" 200 42095 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Context/ExternalFactors.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Context/InternalFactors.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Context/IdentifiedRisks.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Context/Recommendations.jsx HTTP/1.1" 304 0 "http://192.168.100.100/src/components/Context/ContextDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/services/scopeService.js HTTP/1.1" 200 10652 "http://192.168.100.100/src/components/Scope/ScopeDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Scope/ISORequirements.jsx HTTP/1.1" 200 18855 "http://192.168.100.100/src/components/Scope/ScopeDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Scope/CoverageAnalysis.jsx HTTP/1.1" 200 30378 "http://192.168.100.100/src/components/Scope/ScopeDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /node_modules/.vite/deps/react-router-dom.js?v=c7a2eb92 HTTP/1.1" 200 437443 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Scope/ScopeStatement.jsx HTTP/1.1" 200 29194 "http://192.168.100.100/src/components/Scope/ScopeDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:36 -0600] "GET /src/components/Scope/OrganizationalBoundaries.jsx HTTP/1.1" 200 17754 "http://192.168.100.100/src/components/Scope/ScopeDashboard.jsx" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:51 -0600] "GET /api/sie/stakeholders/matrix/ HTTP/1.1" 200 768 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:51 -0600] "GET /api/sie/stakeholders/matrix/ HTTP/1.1" 200 768 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:51 -0600] "GET /api/sie/stakeholders/critical/ HTTP/1.1" 200 29 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:51 -0600] "GET /api/sie/stakeholders/critical/ HTTP/1.1" 200 29 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/axios.js?v=c7a2eb92 HTTP/1.1" 200 84021 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /src/services/stakeholderService.js HTTP/1.1" 200 12141 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET / HTTP/1.1" 200 70954 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /src/components/Stakeholders/StakeholderDashboard.jsx HTTP/1.1" 200 141307 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/react-dom_client.js?v=c7a2eb92 HTTP/1.1" 200 716539 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/axios.js?v=c7a2eb92 HTTP/1.1" 200 84021 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /src/services/stakeholderService.js HTTP/1.1" 200 12141 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /src/components/Stakeholders/StakeholderDashboard.jsx HTTP/1.1" 200 141307 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET / HTTP/1.1" 200 70954 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/react-dom_client.js?v=c7a2eb92 HTTP/1.1" 200 1004959 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/axios.js.map HTTP/1.1" 200 171380 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:46:51 -0600] "GET /node_modules/.vite/deps/react-dom_client.js.map HTTP/1.1" 200 1559119 "-" "node-fetch"
192.168.100.27 - - [18/Dec/2025:17:46:54 -0600] "GET /api/sie/stakeholders/ HTTP/1.1" 200 1308 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:54 -0600] "GET /api/sie/stakeholders/ HTTP/1.1" 200 1308 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:59 -0600] "GET /api/sie/change-logs/recent/ HTTP/1.1" 200 24 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:46:59 -0600] "GET /api/sie/change-logs/recent/ HTTP/1.1" 200 24 "http://192.168.100.100/stakeholders" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:47:07 -0600] "GET /api/context/latest/ HTTP/1.1" 200 3582 "http://192.168.100.100/context" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.100 - - [18/Dec/2025:17:47:07 -0600] "GET /src/services/contextService.js HTTP/1.1" 200 4486 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:47:07 -0600] "GET /src/components/Context/ContextDashboard.jsx HTTP/1.1" 200 153626 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:47:07 -0600] "GET /src/services/contextService.js HTTP/1.1" 200 4486 "-" "node-fetch"
192.168.100.100 - - [18/Dec/2025:17:47:07 -0600] "GET /src/components/Context/ContextDashboard.jsx HTTP/1.1" 200 153626 "-" "node-fetch"
192.168.100.27 - - [18/Dec/2025:17:47:07 -0600] "GET /api/context/latest/ HTTP/1.1" 200 3582 "http://192.168.100.100/context" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
192.168.100.27 - - [18/Dec/2025:17:47:25 -0600] "GET /api/context/latest/ HTTP/1.1" 200 3582 "http://192.168.100.100/context" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 Edg/143.0.0.0"
